id,text,route_airports,q_line,fir,q_code,traffic,purpose,scope,lower_limit,upper_limit,coords_radius,a_field,b_field,c_field,d_field,e_field,category,severity
KPWK-07-032,"07/032 NOTAMN 
Q) KZAU/QFAXX/IV/NBO/A/000/999/4206N08754W005 
A) KPWK 
B) 2607181130 
C) 2607192030 

E) AP SFC COND NOT REP",KPWK,KZAU/QFAXX/IV/NBO/A/000/999/4206N08754W005,KZAU,QFAXX,IV,NBO,A,0.0,999.0,4206N08754W005,KPWK,2607181130,2607192030,,AP SFC COND NOT REP,other,informational
KPWK-07-033,"07/033 NOTAMN 
Q) KZAU/QFAXX/IV/NBO/A/000/999/4206N08754W005 
A) KPWK 
B) 2607191130 
C) 2607192030 

E) AP SFC COND NOT REP",KPWK,KZAU/QFAXX/IV/NBO/A/000/999/4206N08754W005,KZAU,QFAXX,IV,NBO,A,0.0,999.0,4206N08754W005,KPWK,2607191130,2607192030,,AP SFC COND NOT REP,other,informational
KVNY-6-7431,"Q) KZLA/QPIXX/I/NBO/A/000/999/3412N11829W005
A) KVNY
B) 2601271727
C) 2609081727EST
E) VNY VAN NUYS, VAN NUYS, CA.
ILS Z RWY 16R, AMDT 1...
S-ILS 16R DA 1167/HAT 374 ALL CATS, VIS ALL CATS RVR 5000. TEMPORARY CRANE 952 MSL 1281FT NE OF RWY 16R (2024-AWP-8282-OE).",KVNY,KZLA/QPIXX/I/NBO/A/000/999/3412N11829W005,KZLA,QPIXX,I,NBO,A,0.0,999.0,3412N11829W005,KVNY,2601271727,2609081727EST,,"VNY VAN NUYS, VAN NUYS, CA.
ILS Z RWY 16R, AMDT 1...
S-ILS 16R DA 1167/HAT 374 ALL CATS, VIS ALL CATS RVR 5000. TEMPORARY CRANE 952 MSL 1281FT NE OF RWY 16R (2024-AWP-8282-OE).",navaid,advisory
KVNY-6-4856,"Q) KZLA/QPIXX/I/NBO/A/000/999/3412N11829W005
A) KVNY
B) 2602171459
C) 2802271458EST
E) VNY VAN NUYS, VAN NUYS, CA.
ILS Y RWY 16R, AMDT 6A...
ILS Z RWY 16R, AMDT 1...
NOTE: AUTOPILOT COUPLED APPROACH NA BELOW 1509.",KVNY,KZLA/QPIXX/I/NBO/A/000/999/3412N11829W005,KZLA,QPIXX,I,NBO,A,0.0,999.0,3412N11829W005,KVNY,2602171459,2802271458EST,,"VNY VAN NUYS, VAN NUYS, CA.
ILS Y RWY 16R, AMDT 6A...
ILS Z RWY 16R, AMDT 1...
NOTE: AUTOPILOT COUPLED APPROACH NA BELOW 1509.",navaid,advisory
KVNY-6-8700,"Q) KZLA/QPDCH/I/NBO/A/000/999/3412N11829W005
A) KVNY
B) 2405071728
C) 2412171727EST
E) VNY VAN NUYS, VAN NUYS, CA.
CANOGA THREE DEPARTURE...
AVENAL TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
GMN VOR R-310 RESTRICTED.",KVNY,KZLA/QPDCH/I/NBO/A/000/999/3412N11829W005,KZLA,QPDCH,I,NBO,A,0.0,999.0,3412N11829W005,KVNY,2405071728,2412171727EST,,"VNY VAN NUYS, VAN NUYS, CA.
CANOGA THREE DEPARTURE...
AVENAL TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
GMN VOR R-310 RESTRICTED.",navaid,advisory
KVNY-06-008,"06/008 NOTAMN 
 Q) KZLA/QOLAS/IV/M/AE/000/009/3412N11829W005 
 A) KVNY 
 B) 2606050242 
 C) 2607200241 
 E) TOWER LGT (ASN 2020-AWP-8500-OE) 341200N1182931W (0.6NM S VNY) 815FT (60FT AGL) U/S",KVNY,KZLA/QOLAS/IV/M/AE/000/009/3412N11829W005,KZLA,QOLAS,IV,M,AE,0.0,9.0,3412N11829W005,KVNY,2606050242,2607200241,,TOWER LGT (ASN 2020-AWP-8500-OE) 341200N1182931W (0.6NM S VNY) 815FT (60FT AGL) U/S,lighting,advisory
KVNY-6-7944,"Q) KZLA/QPIXX/I/NBO/A/000/999/3412N11829W005
A) KVNY
B) 2605161840
C) 2612261840EST
E) VNY VAN NUYS, VAN NUYS, CA.
ILS Y RWY 16R, AMDT 6A...
ILS Z RWY 16R, AMDT 1...
ALTERNATE MNM NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
FIM VORTAC NOT MNT.",KVNY,KZLA/QPIXX/I/NBO/A/000/999/3412N11829W005,KZLA,QPIXX,I,NBO,A,0.0,999.0,3412N11829W005,KVNY,2605161840,2612261840EST,,"VNY VAN NUYS, VAN NUYS, CA.
ILS Y RWY 16R, AMDT 6A...
ILS Z RWY 16R, AMDT 1...
ALTERNATE MNM NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
FIM VORTAC NOT MNT.",navaid,advisory
KVNY-07-003,"07/003 NOTAMR 
Q) KZLA/QLPAS/IV/BO/A/000/999/3412N11829W005 
A) KVNY 
B) 2607011929 
C) 2607152359EST 

E) RWY 34L PAPI U/S",KVNY,KZLA/QLPAS/IV/BO/A/000/999/3412N11829W005,KZLA,QLPAS,IV,BO,A,0.0,999.0,3412N11829W005,KVNY,2607011929,2607152359EST,,RWY 34L PAPI U/S,runway,critical
KVNY-07-016,"07/016 NOTAMN 
 Q) KZLA/QOLAS/IV/M/AE/000/011/3412N11829W005 
 A) KVNY 
 B) 2607111134 
 C) 2608102300 
 E) TOWER LGT (ASR 1267898) 341420.60N1183504.40W (5.0NM WNW VNY) 1097.1FT (204.1FT AGL) U/S",KVNY,KZLA/QOLAS/IV/M/AE/000/011/3412N11829W005,KZLA,QOLAS,IV,M,AE,0.0,11.0,3412N11829W005,KVNY,2607111134,2608102300,,TOWER LGT (ASR 1267898) 341420.60N1183504.40W (5.0NM WNW VNY) 1097.1FT (204.1FT AGL) U/S,lighting,advisory
KVNY-07-019,"07/019 NOTAMR 
Q) KZLA/QLAAS/IV/NBO/A/000/999/3412N11829W005 
A) KVNY 
B) 2607131257 
C) 2607222359EST 
E) RWY 16R MEDIUM INTST ALS WITH RAI LGT U/S",KVNY,KZLA/QLAAS/IV/NBO/A/000/999/3412N11829W005,KZLA,QLAAS,IV,NBO,A,0.0,999.0,3412N11829W005,KVNY,2607131257,2607222359EST,,RWY 16R MEDIUM INTST ALS WITH RAI LGT U/S,runway,critical
KAPA-5-2970,"Q) KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2501131939
C) 2508251937EST
E) APA CENTENNIAL, DENVER, CO.
ILS OR LOC RWY 35R, AMDT 11B...
ADD NOTE: AUTOPILOT COUPLED APPROACH NOT AUTHORIZED BELOW 6295FT MSL.",KAPA,KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2501131939,2508251937EST,,"APA CENTENNIAL, DENVER, CO.
ILS OR LOC RWY 35R, AMDT 11B...
ADD NOTE: AUTOPILOT COUPLED APPROACH NOT AUTHORIZED BELOW 6295FT MSL.",navaid,advisory
KAPA-07-053,"07/053 NOTAMN 
Q) KZDV/QOBXX/IV/M//000//3934N10450W005 
A) KAPA 
B) 2507281300 
C) 2607290100 
E) CRANE (ASN 2025-ANM-3695-OE) 393157N1045205W (2.4NM SSW APA) 6194FT (197FT AGL) FLAGGED",KAPA,KZDV/QOBXX/IV/M//000//3934N10450W005,KZDV,QOBXX,IV,M,,0.0,,3934N10450W005,KAPA,2507281300,2607290100,,CRANE (ASN 2025-ANM-3695-OE) 393157N1045205W (2.4NM SSW APA) 6194FT (197FT AGL) FLAGGED,lighting,advisory
KAPA-5-8611,"Q) KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2507311458
C) 2707311457EST
E) APA CENTENNIAL, DENVER, CO.
RNAV (GPS) RWY 28, AMDT 1C...
ALTERNATE MINIMUMS: CAT C: 900-2 1/2; CAT D: 1100-3.",KAPA,KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2507311458,2707311457EST,,"APA CENTENNIAL, DENVER, CO.
RNAV (GPS) RWY 28, AMDT 1C...
ALTERNATE MINIMUMS: CAT C: 900-2 1/2; CAT D: 1100-3.",navaid,advisory
KAPA-5-7768,"Q) KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2512071225
C) 2607191225EST
E) APA CENTENNIAL, DENVER, CO.
RNAV (RNP) Z RWY 17L, ORIG...
RNP 0.30 DA 6133/HAT 310 ALL CATS. TEMPORARY CRANE 5803 MSL 4938FT NORTH OF RWY 17L (2025-ANM-6990-OE).",KAPA,KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2512071225,2607191225EST,,"APA CENTENNIAL, DENVER, CO.
RNAV (RNP) Z RWY 17L, ORIG...
RNP 0.30 DA 6133/HAT 310 ALL CATS. TEMPORARY CRANE 5803 MSL 4938FT NORTH OF RWY 17L (2025-ANM-6990-OE).",navaid,advisory
KAPA-5-2503,"Q) KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2512221642
C) 2608031642EST
E) APA CENTENNIAL, DENVER, CO.
ILS OR LOC RWY 35R, AMDT 11B...
CIRCLING CAT D MDA 6900/HAA 1015/VIS 3.",KAPA,KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2512221642,2608031642EST,,"APA CENTENNIAL, DENVER, CO.
ILS OR LOC RWY 35R, AMDT 11B...
CIRCLING CAT D MDA 6900/HAA 1015/VIS 3.",navaid,advisory
KAPA-5-2507,"Q) KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2512221655
C) 2607311655EST
E) APA CENTENNIAL, DENVER, CO.
RNAV (GPS) RWY 35R, AMDT 1B...
LNAV MDA 6440/HAT 555 ALL CATS, VISIBILITY CATS C/D 1 1/4.
CIRCLING CAT A MDA 6440/HAA 555, CAT D MDA 6900/HAA 1015, VISIBILITY CAT D 3.
VDP 1.46 NM TO RW35R.",KAPA,KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2512221655,2607311655EST,,"APA CENTENNIAL, DENVER, CO.
RNAV (GPS) RWY 35R, AMDT 1B...
LNAV MDA 6440/HAT 555 ALL CATS, VISIBILITY CATS C/D 1 1/4.
CIRCLING CAT A MDA 6440/HAA 555, CAT D MDA 6900/HAA 1015, VISIBILITY CAT D 3.
VDP 1.46 NM TO RW35R.",navaid,advisory
KAPA-6-0365,"Q) KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2506290523
C) 2602080523EST
E) APA CENTENNIAL, DENVER, CO.
PIKES THREE DEPARTURE...
ALAMOSA TRANSITION, BINKE TRANSITION NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
ALS VORTAC U/S.",KAPA,KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005,KZDV,QPDCH,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2506290523,2602080523EST,,"APA CENTENNIAL, DENVER, CO.
PIKES THREE DEPARTURE...
ALAMOSA TRANSITION, BINKE TRANSITION NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
ALS VORTAC U/S.",navaid,critical
KAPA-01-061,"01/061 NOTAMN 
Q) KZDV//IV/M//000//3934N10450W005 
A) KAPA 
B) 2601100321 
C) 2705152100 
E) CRANE LGT (ASN UNKNOWN) 393729N1045336W ( 3.1NM NW ( APCH END RWY 17L))( UNKNOWN) ( 170FT AGL) FLAGGED AND LGTD",KAPA,KZDV//IV/M//000//3934N10450W005,KZDV,,IV,M,,0.0,,3934N10450W005,KAPA,2601100321,2705152100,,CRANE LGT (ASN UNKNOWN) 393729N1045336W ( 3.1NM NW ( APCH END RWY 17L))( UNKNOWN) ( 170FT AGL) FLAGGED AND LGTD,lighting,advisory
KAPA-01-092,"01/092 NOTAMN 
Q) KZDV/QOBXX/IV/M//000//3934N10450W005 
A) KAPA 
B) 2601201400 
C) 2705172300 
E) CRANE (ASN 2025-ANM-5667-OE) 393733N1045333W (3.9NM NNW APA) 5833FT (205FT AGL) FLAGGED AND LGTD",KAPA,KZDV/QOBXX/IV/M//000//3934N10450W005,KZDV,QOBXX,IV,M,,0.0,,3934N10450W005,KAPA,2601201400,2705172300,,CRANE (ASN 2025-ANM-5667-OE) 393733N1045333W (3.9NM NNW APA) 5833FT (205FT AGL) FLAGGED AND LGTD,lighting,advisory
KAPA-6-5275,"Q) KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2606031519
C) 2701131517EST
E) APA CENTENNIAL, DENVER, CO.
ECHOO ONE DEPARTURE (RNAV)...
DUUZE TRANSITION: POIZN TO COTNN MOCA 6400.
ALL OTHER DATA REMAINS AS PUBLISHED.",KAPA,KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005,KZDV,QPDCH,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2606031519,2701131517EST,,"APA CENTENNIAL, DENVER, CO.
ECHOO ONE DEPARTURE (RNAV)...
DUUZE TRANSITION: POIZN TO COTNN MOCA 6400.
ALL OTHER DATA REMAINS AS PUBLISHED.",navaid,advisory
KAPA-06-024,"06/024 NOTAMN 
 Q) KZDV/QOLAS/IV/M/E/000/057/3934N10450W005 
 A) KAPA 
 B) 2606040324 
 C) 2607190323 
 E) TOWER LGT (ASN 2021-ANM-3219-OE) 394252N1044605W (9.4NM NNE APA) 5655FT (103FT AGL) U/S",KAPA,KZDV/QOLAS/IV/M/E/000/057/3934N10450W005,KZDV,QOLAS,IV,M,E,0.0,57.0,3934N10450W005,KAPA,2606040324,2607190323,,TOWER LGT (ASN 2021-ANM-3219-OE) 394252N1044605W (9.4NM NNE APA) 5655FT (103FT AGL) U/S,lighting,advisory
KAPA-6-9074,"Q) KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2506121229
C) 2601221229EST
E) APA CENTENNIAL, DENVER, CO.
PLAINS TWO DEPARTURE...
GARDEN CITY TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
GCK VORTAC U/S.",KAPA,KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005,KZDV,QPDCH,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2506121229,2601221229EST,,"APA CENTENNIAL, DENVER, CO.
PLAINS TWO DEPARTURE...
GARDEN CITY TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
GCK VORTAC U/S.",navaid,critical
KAPA-6-0393,"Q) KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2605081322
C) 2612181322EST
E) APA CENTENNIAL, DENVER, CO.
ROCKIES SEVEN DEPARTURE...
DOVE CREEK TRANSITION,MONTROSE TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
MTJ VOR U/S.",KAPA,KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005,KZDV,QPDCH,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2605081322,2612181322EST,,"APA CENTENNIAL, DENVER, CO.
ROCKIES SEVEN DEPARTURE...
DOVE CREEK TRANSITION,MONTROSE TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
MTJ VOR U/S.",navaid,critical
KAPA-06-041,"06/041 NOTAMR 
Q) KZDV/QOBXX/IV/M//000//3934N10450W005 
A) KAPA 
B) 2606241615 
C) 2608082300 
E) CRANE (ASN 2026-ANM-1909-OE) 393143N1045214W (2.7NM SSW APA) 6178FT (155FT AGL) FLAGGED",KAPA,KZDV/QOBXX/IV/M//000//3934N10450W005,KZDV,QOBXX,IV,M,,0.0,,3934N10450W005,KAPA,2606241615,2608082300,,CRANE (ASN 2026-ANM-1909-OE) 393143N1045214W (2.7NM SSW APA) 6178FT (155FT AGL) FLAGGED,lighting,advisory
KAPA-06-058,"06/058 NOTAMR 
Q) KZDV/QICXX/IV/NBO/A/000/999/3934N10450W025 
A) KAPA 
B) 2606260941 
C) 2612152000EST 

E) ILS RWY 35R NOT MNT",KAPA,KZDV/QICXX/IV/NBO/A/000/999/3934N10450W025,KZDV,QICXX,IV,NBO,A,0.0,999.0,3934N10450W025,KAPA,2606260941,2612152000EST,,ILS RWY 35R NOT MNT,runway,advisory
KAPA-6-1550,"Q) KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2606291743
C) 2702081743EST
E) APA CENTENNIAL, DENVER, CO.
ILS OR LOC RWY 35R, AMDT 11B...
S-LOC 35R MDA 6540/HAT 655 ALL CATS, VIS CATS C/D 1 3/8. 
SIDESTEP 35R MDA 6540/HAT 655 ALL CATS.
CIRCLING CAT A 6540/HAA 655.
TEMPORARY CRANE, 6231FT MSL, 2.1NM S OF RWY 35R (2025-ANM-2025-1007-OE).",KAPA,KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2606291743,2702081743EST,,"APA CENTENNIAL, DENVER, CO.
ILS OR LOC RWY 35R, AMDT 11B...
S-LOC 35R MDA 6540/HAT 655 ALL CATS, VIS CATS C/D 1 3/8. 
SIDESTEP 35R MDA 6540/HAT 655 ALL CATS.
CIRCLING CAT A 6540/HAA 655.
TEMPORARY CRANE, 6231FT MSL, 2.1NM S OF RWY 35R (2025-ANM-2025-1007-OE).",navaid,advisory
KAPA-6-1551,"Q) KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2606291744
C) 2702081743EST
E) APA CENTENNIAL, DENVER, CO.
RNAV (GPS) RWY 35R, AMDT 1B...
LNAV MDA 6540/HAT 655 ALL CATS, VIS CATS C/D 1 3/8.
CIRCLING CAT A 6540/HAA 655.
TEMPORARY CRANE, 6231FT MSL, 2.1NM S OF RWY 35R (2025-ANM-2025-1007-OE).",KAPA,KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2606291744,2702081743EST,,"APA CENTENNIAL, DENVER, CO.
RNAV (GPS) RWY 35R, AMDT 1B...
LNAV MDA 6540/HAT 655 ALL CATS, VIS CATS C/D 1 3/8.
CIRCLING CAT A 6540/HAA 655.
TEMPORARY CRANE, 6231FT MSL, 2.1NM S OF RWY 35R (2025-ANM-2025-1007-OE).",navaid,advisory
KAPA-6-5634,"Q) KZDV/QPDAO/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2607141645
C) 2702231642EST
E) APA CENTENNIAL, DENVER, CO.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 5A...
TAKEOFF MINIMUMS: RWY 17R, 300-1 OR DEPARTURE NA. BUILDING 2955FT FROM DER, 918FT RIGHT OF CENTERLINE, 185 AGL/6117 MSL (2026-ANM-4214-OE) ADD TAKEOFF OBSTACLE NOTE: RWY 17L, INTERSTATE HIGHWAY SIGN 1933 FT FROM DER, 869 FT RIGHT OF CENTERLINE, 40 FT AGL/5942 FT MSL.
ALL OTHER DATA REMAINS AS PUBLISHED.",KAPA,KZDV/QPDAO/I/NBO/A/000/999/3934N10450W005,KZDV,QPDAO,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2607141645,2702231642EST,,"APA CENTENNIAL, DENVER, CO.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 5A...
TAKEOFF MINIMUMS: RWY 17R, 300-1 OR DEPARTURE NA. BUILDING 2955FT FROM DER, 918FT RIGHT OF CENTERLINE, 185 AGL/6117 MSL (2026-ANM-4214-OE) ADD TAKEOFF OBSTACLE NOTE: RWY 17L, INTERSTATE HIGHWAY SIGN 1933 FT FROM DER, 869 FT RIGHT OF CENTERLINE, 40 FT AGL/5942 FT MSL.
ALL OTHER DATA REMAINS AS PUBLISHED.",navaid,advisory
KAPA-6-5635,"Q) KZDV/QPDAO/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2607141650
C) 2702231649EST
E) APA CENTENNIAL, DENVER, CO.
DENVER THREE DEPARTURE...
ECHOO ONE DEPARTURE (RNAV)...
MRSHH TWO DEPARTURE (RNAV)...
PIKES THREE DEPARTURE...
PLAINS TWO DEPARTURE...
ROCKIES SEVEN DEPARTURE...
SKYEE ONE DEPARTURE (RNAV)...
WNGSS ONE DEPARTURE (RNAV)...
YELLOWSTONE FIVE DEPARTURE...
TAKEOFF MINIMUMS: RWY 17R, 300-1 OR DEPARTURE NA. BUILDING 2955FT FROM DER, 918FT RIGHT OF CENTERLINE, 185 AGL/6117 MSL (2026-ANM-4214-OE).
ALL OTHER DATA REMAINS AS PUBLISHED.",KAPA,KZDV/QPDAO/I/NBO/A/000/999/3934N10450W005,KZDV,QPDAO,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2607141650,2702231649EST,,"APA CENTENNIAL, DENVER, CO.
DENVER THREE DEPARTURE...
ECHOO ONE DEPARTURE (RNAV)...
MRSHH TWO DEPARTURE (RNAV)...
PIKES THREE DEPARTURE...
PLAINS TWO DEPARTURE...
ROCKIES SEVEN DEPARTURE...
SKYEE ONE DEPARTURE (RNAV)...
WNGSS ONE DEPARTURE (RNAV)...
YELLOWSTONE FIVE DEPARTURE...
TAKEOFF MINIMUMS: RWY 17R, 300-1 OR DEPARTURE NA. BUILDING 2955FT FROM DER, 918FT RIGHT OF CENTERLINE, 185 AGL/6117 MSL (2026-ANM-4214-OE).
ALL OTHER DATA REMAINS AS PUBLISHED.",navaid,advisory
KAPA-6-5637,"Q) KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2607141723
C) 2702231722EST
E) APA CENTENNIAL, DENVER, CO.
ILS OR LOC RWY 35R, AMDT 11B...
RNAV (GPS) RWY 28, AMDT 1C...
RNAV (GPS) RWY 35R, AMDT 1B...
RNAV (GPS) Y RWY 17L, AMDT 2B...
CIRCLING CAT A MDA 6480/HAA 595. BUILDING 6117 MSL, 1.2NM FROM KAPA AIRPORT (2026-ANM-4214-OE).",KAPA,KZDV/QPIXX/I/NBO/A/000/999/3934N10450W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2607141723,2702231722EST,,"APA CENTENNIAL, DENVER, CO.
ILS OR LOC RWY 35R, AMDT 11B...
RNAV (GPS) RWY 28, AMDT 1C...
RNAV (GPS) RWY 35R, AMDT 1B...
RNAV (GPS) Y RWY 17L, AMDT 2B...
CIRCLING CAT A MDA 6480/HAA 595. BUILDING 6117 MSL, 1.2NM FROM KAPA AIRPORT (2026-ANM-4214-OE).",navaid,advisory
KAPA-6-5644,"Q) KZDV/QXXXX/I/NBO/A/000/999/3934N10450W025
A) KAPA
B) 2607141749
C) 2702231748EST
E) ODP CENTENNIAL, DENVER, CO.
DIVERSE VECTOR AREA, ORIG ...
RWY 17R, DEPARTURE NA - OBSTACLE. BUILDING 2955FT FROM DER, 918FT RIGHT OF CENTERLINE, 185 AGL/6117 MSL (2026-ANM-4214-OE)",KAPA,KZDV/QXXXX/I/NBO/A/000/999/3934N10450W025,KZDV,QXXXX,I,NBO,A,0.0,999.0,3934N10450W025,KAPA,2607141749,2702231748EST,,"ODP CENTENNIAL, DENVER, CO.
DIVERSE VECTOR AREA, ORIG ...
RWY 17R, DEPARTURE NA - OBSTACLE. BUILDING 2955FT FROM DER, 918FT RIGHT OF CENTERLINE, 185 AGL/6117 MSL (2026-ANM-4214-OE)",runway,advisory
KAPA-07-016,"07/016 NOTAMN 
Q) KZDV/QOBXX/IV/M//000//3934N10450W005 
A) KAPA 
B) 2607151330 
C) 2607152200 
E) CRANE (ASN 2026-ANM-3282-OE) 393539N1045036W (1.5NM NE APA) 5848FT (145FT AGL) FLAGGED AND LGTD",KAPA,KZDV/QOBXX/IV/M//000//3934N10450W005,KZDV,QOBXX,IV,M,,0.0,,3934N10450W005,KAPA,2607151330,2607152200,,CRANE (ASN 2026-ANM-3282-OE) 393539N1045036W (1.5NM NE APA) 5848FT (145FT AGL) FLAGGED AND LGTD,lighting,advisory
KAPA-6-5803,"Q) KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005
A) KAPA
B) 2509011524
C) 2604131524EST
E) APA CENTENNIAL, DENVER, CO.
DENVER THREE DEPARTURE...
SIDNEY TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
SNY VOR/DME U/S.",KAPA,KZDV/QPDCH/I/NBO/A/000/999/3934N10450W005,KZDV,QPDCH,I,NBO,A,0.0,999.0,3934N10450W005,KAPA,2509011524,2604131524EST,,"APA CENTENNIAL, DENVER, CO.
DENVER THREE DEPARTURE...
SIDNEY TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
SNY VOR/DME U/S.",navaid,critical
KAPA-07-029,"07/029 NOTAMN 
Q) KZDV/QMXHW/IV/M/A/000/999/3934N10450W005 
A) KAPA 
B) 2607151457 
C) 2607151800 

E) TWY D WIP GRASS CUTTING",KAPA,KZDV/QMXHW/IV/M/A/000/999/3934N10450W005,KZDV,QMXHW,IV,M,A,0.0,999.0,3934N10450W005,KAPA,2607151457,2607151800,,TWY D WIP GRASS CUTTING,taxiway,informational
KAPA-07-014,"07/014 NOTAMN 
Q) KZDV/QMRLC/IV/NBO/A/000/999/3934N10450W005 
A) KAPA 
B) 2607151900 
C) 2607152100 

E) RWY 10/28 CLSD",KAPA,KZDV/QMRLC/IV/NBO/A/000/999/3934N10450W005,KZDV,QMRLC,IV,NBO,A,0.0,999.0,3934N10450W005,KAPA,2607151900,2607152100,,RWY 10/28 CLSD,runway,critical
KAPA-07-023,"07/023 NOTAMN 
Q) KZDV/QMXLC/IV/M/A/000/999/3934N10450W005 
A) KAPA 
B) 2607151900 
C) 2607151930 

E) TWY D CLSD",KAPA,KZDV/QMXLC/IV/M/A/000/999/3934N10450W005,KZDV,QMXLC,IV,M,A,0.0,999.0,3934N10450W005,KAPA,2607151900,2607151930,,TWY D CLSD,taxiway,critical
ZNY-A0429-09,"A0429/09 NOTAMR A0151/03
A) KZNY B) WIE C) UFN 
E) QXXXX BEACON CODE PROCEDURES IN THE WEST ATLANTIC
 ROUTE SYSTEM (WATRS) AREA
 EFFECTIVE IMMEDIATELY, ALL AIRCRAFT TRANSITIONING INTO THE
 WEST ATLANTIC ROUTE SYSTEM (WATRS) VIA FIXED ATS 
 ROUTES SHALL REMAIN ON THE LAST ATC-ASSIGNED BEACON CODE.",ZNY,,,,,,,,,,KZNY,WIE,UFN,,"QXXXX BEACON CODE PROCEDURES IN THE WEST ATLANTIC
 ROUTE SYSTEM (WATRS) AREA
 EFFECTIVE IMMEDIATELY, ALL AIRCRAFT TRANSITIONING INTO THE
 WEST ATLANTIC ROUTE SYSTEM (WATRS) VIA FIXED ATS 
 ROUTES SHALL REMAIN ON THE LAST ATC-ASSIGNED BEACON CODE.",airspace,advisory
